timestamp,open,high,low,close,volume
2026-01-14T10:00:00,100.9359,101.3438,100.8876,101.1997,39098.4
2026-01-14T11:00:00,101.1997,101.6386,101.0611,101.3537,30159.1
2026-01-14T12:00:00,101.3537,101.6379,101.2756,101.4289,36071.1
2026-01-14T13:00:00,101.4289,102.0223,101.4289,101.6039,39179.6
2026-01-14T14:00:00,101.6039,101.6039,100.9954,101.0731,39874.8
2026-01-14T15:00:00,101.0731,101.5750,100.5611,100.5611,45402.0
2026-01-14T16:00:00,100.5611,100.5611,99.4789,99.7148,36955.2
2026-01-14T17:00:00,99.7148,99.8051,99.2292,99.2292,30761.8
2026-01-14T18:00:00,99.2292,99.2292,97.5837,97.6093,19060.1
2026-01-14T19:00:00,97.6093,97.7408,96.7755,97.0073,14211.1
2026-01-14T20:00:00,97.0073,97.2067,96.4365,96.4365,13858.6
2026-01-14T21:00:00,96.4365,96.6046,96.2359,96.3471,6580.4
2026-01-14T22:00:00,96.3471,96.6141,95.7001,96.2587,8741.8
2026-01-14T23:00:00,96.2587,96.8916,95.8362,96.8916,8278.3
2026-01-15T00:00:00,96.8916,97.7112,96.8916,97.5788,10169.9
2026-01-15T01:00:00,97.5788,98.5476,97.5788,98.5476,18461.0
2026-01-15T02:00:00,98.5476,99.6410,98.5476,99.4558,17066.1
2026-01-15T03:00:00,99.4558,100.3913,99.4558,100.0216,18740.3
2026-01-15T04:00:00,100.0216,101.5528,99.9430,100.8143,22244.0
2026-01-15T05:00:00,100.8143,101.0115,100.6043,100.9661,26594.3
2026-01-15T06:00:00,100.9661,100.9661,99.7924,100.3068,52540.3
2026-01-15T07:00:00,100.3068,100.3549,99.8055,100.2312,18013.8
2026-01-15T08:00:00,100.2312,100.4498,99.3582,99.8481,30687.4
2026-01-15T09:00:00,99.8481,100.1583,99.0996,99.2462,31622.7
2026-01-15T10:00:00,99.2462,99.7128,98.9393,99.7128,43459.1
2026-01-15T11:00:00,99.7128,100.7726,99.7128,100.7515,36602.9
2026-01-15T12:00:00,100.7515,101.3203,100.5977,101.1421,23166.6
2026-01-15T13:00:00,101.1421,101.1421,100.3011,100.8442,54255.9
2026-01-15T14:00:00,100.8442,100.8442,100.3024,100.3024,32472.0
2026-01-15T15:00:00,100.3024,100.3024,99.5858,100.0798,37516.3
2026-01-15T16:00:00,100.0798,100.0798,99.1775,99.1775,26871.5
2026-01-15T17:00:00,99.1775,99.1775,98.0105,98.0782,24575.8
2026-01-15T18:00:00,98.0782,98.0972,96.9826,96.9826,22286.6
2026-01-15T19:00:00,96.9826,96.9826,95.7836,96.1427,21984.4
2026-01-15T20:00:00,96.1427,96.3118,95.4538,95.9048,15049.3
2026-01-15T21:00:00,95.9048,95.9974,95.1470,95.9974,8162.3
2026-01-15T22:00:00,95.9974,96.8234,95.7635,96.4041,9451.5
2026-01-15T23:00:00,96.4041,96.9154,96.2797,96.7695,8589.9
2026-01-16T00:00:00,96.7695,96.8015,96.3344,96.7903,11696.7
2026-01-16T01:00:00,96.7903,97.5300,96.1250,97.5300,16236.2
2026-01-16T02:00:00,97.5300,98.8347,97.4900,98.7460,23209.1
2026-01-16T03:00:00,98.7460,99.4647,98.7460,98.9499,19104.8
2026-01-16T04:00:00,98.9499,99.3256,98.5669,99.3256,24127.8
2026-01-16T05:00:00,99.3256,99.8300,99.2799,99.5400,27644.6
2026-01-16T06:00:00,99.5400,99.5400,99.0263,99.2186,28533.5
2026-01-16T07:00:00,99.2186,99.9176,98.9116,99.9176,25325.0
2026-01-16T08:00:00,99.9176,100.5296,99.2024,100.5296,45696.3
2026-01-16T09:00:00,100.5296,100.6365,100.1640,100.5745,28641.2
2026-01-16T10:00:00,100.5745,101.1309,100.5411,101.1309,41875.2
2026-01-16T11:00:00,101.1309,101.7222,100.9939,101.5214,39193.1
2026-01-16T12:00:00,101.5214,101.8385,100.6855,100.7944,53285.8
2026-01-16T13:00:00,100.7944,101.0211,100.4685,100.8557,24637.7
2026-01-16T14:00:00,100.8557,100.8557,100.1563,100.4465,63659.9
2026-01-16T15:00:00,100.4465,100.4465,99.5193,99.7208,37824.9
2026-01-16T16:00:00,99.7208,99.9943,98.3364,98.3364,28764.1
2026-01-16T17:00:00,98.3364,98.3880,97.0270,97.1200,32397.8
2026-01-16T18:00:00,97.1200,97.1200,95.7272,95.9869,40784.5
2026-01-16T19:00:00,95.9869,96.4358,95.5034,95.5034,19709.5
2026-01-16T20:00:00,95.5034,95.6251,94.9554,95.0719,9721.9
2026-01-16T21:00:00,95.0719,95.5114,94.9541,94.9697,8402.2
2026-01-16T22:00:00,94.9697,96.4146,94.9697,95.7766,11740.3
2026-01-16T23:00:00,95.7766,96.7735,95.7766,96.2356,6905.9
2026-01-17T00:00:00,96.2356,98.2024,96.2356,98.0126,12737.9
2026-01-17T01:00:00,98.0126,98.6335,98.0126,98.3847,14226.0
2026-01-17T02:00:00,98.3847,99.7964,98.3847,99.7964,32997.5
2026-01-17T03:00:00,99.7964,101.2677,99.7964,100.7278,21787.4
2026-01-17T04:00:00,100.7278,101.3571,100.1260,101.3571,33759.2
2026-01-17T05:00:00,101.3571,101.6659,101.2546,101.6659,22884.1
2026-01-17T06:00:00,101.6659,102.0042,101.6395,101.6613,22792.3
2026-01-17T07:00:00,101.6613,101.8445,101.2024,101.6971,35391.1
2026-01-17T08:00:00,101.6971,101.7046,100.7924,101.6678,34122.9
2026-01-17T09:00:00,101.6678,101.9489,101.2744,101.7958,21850.9
2026-01-17T10:00:00,101.7958,102.6626,101.7480,102.1107,39929.5
2026-01-17T11:00:00,102.1107,102.8986,102.1107,102.8986,44543.4
2026-01-17T12:00:00,102.8986,103.1690,102.4838,103.1690,34275.1
2026-01-17T13:00:00,103.1690,103.3418,102.4951,102.9543,42188.4
2026-01-17T14:00:00,102.9543,102.9543,101.8070,102.2310,44209.3
2026-01-17T15:00:00,102.2310,102.2310,101.1674,101.1674,36574.1
2026-01-17T16:00:00,101.1674,101.1674,100.1296,100.5757,30961.5
2026-01-17T17:00:00,100.5757,100.7054,99.4199,99.4199,26986.2
2026-01-17T18:00:00,99.4199,99.7336,97.9473,98.1683,23628.4
2026-01-17T19:00:00,98.1683,98.2446,97.0281,97.0410,13927.2
2026-01-17T20:00:00,97.0410,97.2289,96.0921,96.0921,13175.8
2026-01-17T21:00:00,96.0921,96.7973,95.7893,95.9759,6709.7
2026-01-17T22:00:00,95.9759,96.8426,95.9176,96.5964,8756.4
2026-01-17T23:00:00,96.5964,97.1756,96.4685,97.1451,9278.2
2026-01-18T00:00:00,97.1451,100.9041,97.1451,100.9041,12164.5
2026-01-18T01:00:00,100.9041,101.9610,100.5255,101.8193,19098.4
2026-01-18T02:00:00,101.8193,103.0405,101.6712,102.7373,30029.8
2026-01-18T03:00:00,102.7373,103.3005,102.4347,102.8652,28927.5
2026-01-18T04:00:00,102.8652,103.2573,102.5790,103.2573,18395.8
2026-01-18T05:00:00,103.2573,103.5541,102.9054,103.2337,34161.9
2026-01-18T06:00:00,103.2337,104.2042,103.1273,103.6987,29618.2
2026-01-18T07:00:00,103.6987,103.8629,103.2390,103.5559,28330.1
2026-01-18T08:00:00,103.5559,104.1440,103.4648,103.9743,27009.6
2026-01-18T09:00:00,103.9743,104.7938,103.9743,104.7938,33677.9
2026-01-18T10:00:00,104.7938,105.0090,104.3627,105.0090,46561.4
2026-01-18T11:00:00,105.0090,105.4771,104.4662,105.1361,41185.3
2026-01-18T12:00:00,105.1361,105.4520,104.7022,105.4152,35791.8
2026-01-18T13:00:00,105.4152,105.4385,105.1798,105.3399,34292.1
2026-01-18T14:00:00,105.3399,105.3399,104.2503,104.5654,38143.9
2026-01-18T15:00:00,104.5654,104.5654,103.4670,103.9494,44473.5
2026-01-18T16:00:00,103.9494,103.9494,103.1609,103.5201,52072.7
2026-01-18T17:00:00,103.5201,103.5201,101.9992,102.0970,25251.9
2026-01-18T18:00:00,102.0970,102.2132,100.7732,100.7732,25125.4
2026-01-18T19:00:00,100.7732,100.7732,99.4470,99.4470,17347.5
2026-01-18T20:00:00,99.4470,99.4470,98.8957,99.0023,10779.0
2026-01-18T21:00:00,99.0023,99.2218,98.5125,98.5125,10479.5
2026-01-18T22:00:00,98.5125,99.2690,98.5125,98.5773,9233.4
2026-01-18T23:00:00,98.5773,99.8051,98.5773,99.8051,7332.1
2026-01-19T00:00:00,99.8051,100.9903,99.8051,100.9903,10028.4
2026-01-19T01:00:00,100.9903,102.4000,100.9772,102.4000,21394.1
2026-01-19T02:00:00,102.4000,103.8196,101.9465,103.7911,21865.6
2026-01-19T03:00:00,103.7911,104.4710,103.3767,104.4710,25400.6
2026-01-19T04:00:00,104.4710,105.2707,104.3193,104.9890,22438.3
2026-01-19T05:00:00,104.9890,105.7487,104.8959,105.7487,25291.9
2026-01-19T06:00:00,105.7487,105.7845,105.2086,105.5850,30405.6
2026-01-19T07:00:00,105.5850,105.9223,105.2933,105.3164,25974.4
2026-01-19T08:00:00,105.3164,105.5175,104.5889,104.9255,24077.1
2026-01-19T09:00:00,104.9255,105.9276,104.9255,105.2005,32239.2
2026-01-19T10:00:00,105.2005,106.0489,104.7878,106.0489,44087.5
2026-01-19T11:00:00,106.0489,106.6456,105.8739,106.6456,30349.3
2026-01-19T12:00:00,106.6456,106.7363,105.8342,106.4128,49125.4
2026-01-19T13:00:00,106.4128,106.4128,105.3992,105.9903,47600.1
2026-01-19T14:00:00,105.9903,106.0520,105.0486,105.3681,34169.4
2026-01-19T15:00:00,105.3681,105.6650,104.3194,104.6610,39462.1
2026-01-19T16:00:00,104.6610,104.6610,103.4732,103.4732,36492.3
2026-01-19T17:00:00,103.4732,103.4732,102.1750,102.2921,35830.6
2026-01-19T18:00:00,102.2921,102.2921,100.8703,101.1798,28568.6
2026-01-19T19:00:00,101.1798,101.3187,99.9396,100.1092,13907.0
2026-01-19T20:00:00,100.1092,100.1657,99.5328,99.5328,9576.6
2026-01-19T21:00:00,99.5328,99.6004,98.8009,99.5059,11537.4
2026-01-19T22:00:00,99.5059,99.9011,99.1676,99.8361,8590.2
2026-01-19T23:00:00,99.8361,100.7290,99.8361,100.7290,10633.5
2026-01-20T00:00:00,100.7290,100.7324,100.2539,100.3522,12634.3
2026-01-20T01:00:00,100.3522,101.8274,100.2641,101.4236,22417.3
2026-01-20T02:00:00,101.4236,102.1943,101.1028,102.1943,14940.9
2026-01-20T03:00:00,102.1943,102.7520,101.9913,102.1852,27167.0
2026-01-20T04:00:00,102.1852,102.6922,101.8755,102.6922,20944.9
2026-01-20T05:00:00,102.6922,103.2257,102.2072,102.2072,31526.5
2026-01-20T06:00:00,102.2072,102.2072,101.4583,101.8782,37388.9
